crps_hosp	crps_ww	bias_hosp	bias_ww	ae_hosp	ae_ww	location	wweval_commit_hash	wwinference_version	time_stamp
0.8965142016800669	0.8905017309335903	-0.08441447368421053	-0.05893311403508772	1.1813861754140158	1.196834184074869	AK	72fe69a	227-inf-feedback-int-adj	2024-10-27T13:18:34Z
30.124724302104855	22.978722725100383	0.18085855263157893	0.29270504385964913	37.75519596178603	29.71667330700359	MA	72fe69a	227-inf-feedback-int-adj	2024-10-27T13:18:34Z
2.4547733753676817	1.6675886683612644	-0.09213486842105263	-0.030434210526315793	3.3591414035433544	2.273867243701906	NH	72fe69a	227-inf-feedback-int-adj	2024-10-27T13:18:34Z
67.38497962444544	65.01663625797072	0.22840570175438596	0.2876326754385965	82.28019603051415	80.40082146418932	NJ	72fe69a	227-inf-feedback-int-adj	2024-10-27T13:18:34Z
4.782970351392961	14.647125753083477	0.028859649122807012	0.33272258771929825	6.888723366598054	18.449366320726124	WA	72fe69a	227-inf-feedback-int-adj	2024-10-27T13:18:34Z
21.1287923709982	21.040115027089886	0.05231491228070175	0.16473859649122807	26.292928587571122	26.407512503939163	all	72fe69a	227-inf-feedback-int-adj	2024-10-27T13:18:34Z
1.0376521512900907	1.0118669366748054	-0.03699122807017543	-0.00765679824561403	1.4245526802625763	1.4264265157766278	AK	51ddee5	227-inf-feedback	2024-10-25T17:16:51Z
24.626800317489625	19.49484775911998	0.2060657894736842	0.4117872807017544	30.689131156635455	24.78340014717931	MA	51ddee5	227-inf-feedback	2024-10-25T17:16:51Z
2.9839338399865656	1.8872799196790224	-0.01010087719298246	0.04486293859649123	4.248055546108953	2.2765310519617756	NH	51ddee5	227-inf-feedback	2024-10-25T17:16:51Z
50.50136383077716	41.39684785751621	0.1817642543859649	0.2782510964912281	62.26077007486285	51.60308220739496	NJ	51ddee5	227-inf-feedback	2024-10-25T17:16:51Z
4.468227694679483	10.723086482359754	-0.01542543859649122	0.33135855263157893	6.534705999620968	14.01577203801786	WA	51ddee5	227-inf-feedback	2024-10-25T17:16:51Z
16.723595566844583	14.902785791069954	0.0650625	0.2117206140350877	21.03144309149816	18.821042392066108	all	51ddee5	227-inf-feedback	2024-10-25T17:16:51Z
1.0465392954054191	1.0437418123363529	-0.05257456140350877	-0.05236184210526316	1.430541441794062	1.4249102564297214	AK	d23b28a	v0.1.0	2024-10-24T17:48:21Z
11.624616908337584	11.001390757513024	0.23765679824561403	0.30562280701754385	15.2169931884645	14.921735155883097	MA	d23b28a	v0.1.0	2024-10-24T17:48:21Z
1.9743211076933296	1.7647838214371094	0.10642543859649124	0.11702741228070176	2.6690277913463327	2.360288987441267	NH	d23b28a	v0.1.0	2024-10-24T17:48:21Z
17.371192144075163	17.18502224109214	0.16711842105263158	0.24489583333333337	22.505788770781994	22.54254318981423	NJ	d23b28a	v0.1.0	2024-10-24T17:48:21Z
3.5381177843863316	4.552876071939314	0.0430734649122807	0.31171600877192984	4.9099199893294525	6.397181233712242	WA	d23b28a	v0.1.0	2024-10-24T17:48:21Z
7.110957447979565	7.109562940863587	0.10033991228070176	0.18538004385964912	9.346454236343268	9.529331764656112	all	d23b28a	v0.1.0	2024-10-24T17:48:21Z
